"State","District","Date","Year","Month","Avg_smlvl_at15cm","Agency_name"
"Uttar Pradesh","Sant Kabeer Nagar","2023-06-01","2023","06","13.2288832018","NRSC VIC MODEL"
"Uttar Pradesh","Sant Kabeer Nagar","2023-06-02","2023","06","12.9673177775","NRSC VIC MODEL"
"Uttar Pradesh","Sant Kabeer Nagar","2023-06-03","2023","06","12.7320143089","NRSC VIC MODEL"
"Uttar Pradesh","Sant Kabeer Nagar","2023-06-04","2023","06","12.5286984638","NRSC VIC MODEL"
"Uttar Pradesh","Sant Kabeer Nagar","2023-06-05","2023","06","12.3321001272","NRSC VIC MODEL"
"Uttar Pradesh","Sant Kabeer Nagar","2023-06-06","2023","06","12.1517250391","NRSC VIC MODEL"
"Uttar Pradesh","Sant Kabeer Nagar","2023-06-07","2023","06","11.981333031","NRSC VIC MODEL"
"Uttar Pradesh","Sant Kabeer Nagar","2023-06-08","2023","06","11.8320377042","NRSC VIC MODEL"
"Uttar Pradesh","Sant Kabeer Nagar","2023-06-09","2023","06","11.6877491262","NRSC VIC MODEL"
"Uttar Pradesh","Sant Kabeer Nagar","2023-06-10","2023","06","11.5556187775","NRSC VIC MODEL"
"Uttar Pradesh","Sant Kabeer Nagar","2023-06-11","2023","06","11.4295685988","NRSC VIC MODEL"
"Uttar Pradesh","Sant Kabeer Nagar","2023-06-12","2023","06","11.3119498951","NRSC VIC MODEL"
"Uttar Pradesh","Sant Kabeer Nagar","2023-06-13","2023","06","11.1869554383","NRSC VIC MODEL"
"Uttar Pradesh","Sant Kabeer Nagar","2023-06-14","2023","06","11.0787364958","NRSC VIC MODEL"
"Uttar Pradesh","Sant Kabeer Nagar","2023-06-15","2023","06","10.9735650966","NRSC VIC MODEL"
"Uttar Pradesh","Sant Kabeer Nagar","2023-06-16","2023","06","10.8696709745","NRSC VIC MODEL"
"Uttar Pradesh","Sant Kabeer Nagar","2023-06-17","2023","06","10.7731103811","NRSC VIC MODEL"
"Uttar Pradesh","Sant Kabeer Nagar","2023-06-18","2023","06","10.6768685333","NRSC VIC MODEL"
"Uttar Pradesh","Sant Kabeer Nagar","2023-06-19","2023","06","10.5828850169","NRSC VIC MODEL"
"Uttar Pradesh","Sant Kabeer Nagar","2023-06-20","2023","06","10.492867401","NRSC VIC MODEL"
"Uttar Pradesh","Sant Kabeer Nagar","2023-06-21","2023","06","11.5188460117","NRSC VIC MODEL"
"Uttar Pradesh","Shahjahanpur","2023-06-01","2023","06","12.4444724816","NRSC VIC MODEL"
"Uttar Pradesh","Shahjahanpur","2023-06-02","2023","06","12.2507401446","NRSC VIC MODEL"
"Uttar Pradesh","Shahjahanpur","2023-06-03","2023","06","12.0421207142","NRSC VIC MODEL"
"Uttar Pradesh","Shahjahanpur","2023-06-04","2023","06","11.8623939256","NRSC VIC MODEL"
"Uttar Pradesh","Shahjahanpur","2023-06-05","2023","06","11.789429173","NRSC VIC MODEL"
"Uttar Pradesh","Shahjahanpur","2023-06-06","2023","06","11.7006427871","NRSC VIC MODEL"
"Uttar Pradesh","Shahjahanpur","2023-06-07","2023","06","11.5429515789","NRSC VIC MODEL"
"Uttar Pradesh","Shahjahanpur","2023-06-08","2023","06","11.4013250038","NRSC VIC MODEL"
"Uttar Pradesh","Shahjahanpur","2023-06-09","2023","06","11.2660367462","NRSC VIC MODEL"
"Uttar Pradesh","Shahjahanpur","2023-06-10","2023","06","11.1373188607","NRSC VIC MODEL"
"Uttar Pradesh","Shahjahanpur","2023-06-11","2023","06","11.0114546404","NRSC VIC MODEL"
"Uttar Pradesh","Shahjahanpur","2023-06-12","2023","06","10.8932013809","NRSC VIC MODEL"
"Uttar Pradesh","Shahjahanpur","2023-06-13","2023","06","10.7840069336","NRSC VIC MODEL"
"Uttar Pradesh","Shahjahanpur","2023-06-14","2023","06","10.6794547325","NRSC VIC MODEL"
"Uttar Pradesh","Shahjahanpur","2023-06-15","2023","06","10.5882587345","NRSC VIC MODEL"
"Uttar Pradesh","Shahjahanpur","2023-06-16","2023","06","10.4979095776","NRSC VIC MODEL"
"Uttar Pradesh","Shahjahanpur","2023-06-17","2023","06","10.4138464255","NRSC VIC MODEL"
"Uttar Pradesh","Shahjahanpur","2023-06-18","2023","06","10.3384090328","NRSC VIC MODEL"
"Uttar Pradesh","Shahjahanpur","2023-06-19","2023","06","10.2680482015","NRSC VIC MODEL"
"Uttar Pradesh","Shahjahanpur","2023-06-20","2023","06","11.3030342092","NRSC VIC MODEL"
"Uttar Pradesh","Shahjahanpur","2023-06-21","2023","06","12.5836092728","NRSC VIC MODEL"
"Uttar Pradesh","Shamli","2023-06-01","2023","06","14.5345635224","NRSC VIC MODEL"
"Uttar Pradesh","Shamli","2023-06-02","2023","06","14.1948700544","NRSC VIC MODEL"
"Uttar Pradesh","Shamli","2023-06-03","2023","06","13.7784130556","NRSC VIC MODEL"
"Uttar Pradesh","Shamli","2023-06-04","2023","06","13.4149401859","NRSC VIC MODEL"
"Uttar Pradesh","Shamli","2023-06-05","2023","06","13.0847679764","NRSC VIC MODEL"
"Uttar Pradesh","Shamli","2023-06-06","2023","06","12.7731774469","NRSC VIC MODEL"
"Uttar Pradesh","Shamli","2023-06-07","2023","06","12.4846284073","NRSC VIC MODEL"
"Uttar Pradesh","Shamli","2023-06-08","2023","06","12.1961636514","NRSC VIC MODEL"
"Uttar Pradesh","Shamli","2023-06-09","2023","06","11.9316680674","NRSC VIC MODEL"
"Uttar Pradesh","Shamli","2023-06-10","2023","06","11.6740808858","NRSC VIC MODEL"
"Uttar Pradesh","Shamli","2023-06-11","2023","06","11.5645182008","NRSC VIC MODEL"
"Uttar Pradesh","Shamli","2023-06-12","2023","06","11.3306850687","NRSC VIC MODEL"
"Uttar Pradesh","Shamli","2023-06-13","2023","06","11.1197085858","NRSC VIC MODEL"
"Uttar Pradesh","Shamli","2023-06-14","2023","06","10.9057059539","NRSC VIC MODEL"
"Uttar Pradesh","Shamli","2023-06-15","2023","06","11.2383934316","NRSC VIC MODEL"
"Uttar Pradesh","Shamli","2023-06-16","2023","06","11.0120731835","NRSC VIC MODEL"
"Uttar Pradesh","Shamli","2023-06-17","2023","06","10.8361149975","NRSC VIC MODEL"
"Uttar Pradesh","Shamli","2023-06-18","2023","06","11.832611604","NRSC VIC MODEL"
"Uttar Pradesh","Shamli","2023-06-19","2023","06","11.6941966768","NRSC VIC MODEL"
"Uttar Pradesh","Shamli","2023-06-20","2023","06","11.4982796076","NRSC VIC MODEL"
"Uttar Pradesh","Shamli","2023-06-21","2023","06","11.3254274537","NRSC VIC MODEL"
"Uttar Pradesh","Shravasti","2023-06-01","2023","06","17.2232257961","NRSC VIC MODEL"
"Uttar Pradesh","Shravasti","2023-06-02","2023","06","16.7910235022","NRSC VIC MODEL"
"Uttar Pradesh","Shravasti","2023-06-03","2023","06","16.4070951342","NRSC VIC MODEL"
"Uttar Pradesh","Shravasti","2023-06-04","2023","06","16.054117975","NRSC VIC MODEL"
"Uttar Pradesh","Shravasti","2023-06-05","2023","06","15.7404813187","NRSC VIC MODEL"
"Uttar Pradesh","Shravasti","2023-06-06","2023","06","15.4109183278","NRSC VIC MODEL"
"Uttar Pradesh","Shravasti","2023-06-07","2023","06","15.0976133001","NRSC VIC MODEL"
"Uttar Pradesh","Shravasti","2023-06-08","2023","06","14.8136891219","NRSC VIC MODEL"
"Uttar Pradesh","Shravasti","2023-06-09","2023","06","14.5458139101","NRSC VIC MODEL"
"Uttar Pradesh","Shravasti","2023-06-10","2023","06","14.2978844339","NRSC VIC MODEL"
"Uttar Pradesh","Shravasti","2023-06-11","2023","06","14.0714987565","NRSC VIC MODEL"
"Uttar Pradesh","Shravasti","2023-06-12","2023","06","13.839362744","NRSC VIC MODEL"
"Uttar Pradesh","Shravasti","2023-06-13","2023","06","13.6418792489","NRSC VIC MODEL"
"Uttar Pradesh","Shravasti","2023-06-14","2023","06","13.4483818356","NRSC VIC MODEL"
"Uttar Pradesh","Shravasti","2023-06-15","2023","06","13.2518515117","NRSC VIC MODEL"
"Uttar Pradesh","Shravasti","2023-06-16","2023","06","13.0650328921","NRSC VIC MODEL"
"Uttar Pradesh","Shravasti","2023-06-17","2023","06","12.9010520549","NRSC VIC MODEL"
"Uttar Pradesh","Shravasti","2023-06-18","2023","06","12.7416043572","NRSC VIC MODEL"
"Uttar Pradesh","Shravasti","2023-06-19","2023","06","12.5856311533","NRSC VIC MODEL"
"Uttar Pradesh","Shravasti","2023-06-20","2023","06","15.5443477846","NRSC VIC MODEL"
"Uttar Pradesh","Shravasti","2023-06-21","2023","06","16.0068277993","NRSC VIC MODEL"
"Uttar Pradesh","Siddharth Nagar","2023-06-01","2023","06","17.2571570913","NRSC VIC MODEL"
"Uttar Pradesh","Siddharth Nagar","2023-06-02","2023","06","16.9203349581","NRSC VIC MODEL"
"Uttar Pradesh","Siddharth Nagar","2023-06-03","2023","06","16.6363330786","NRSC VIC MODEL"
"Uttar Pradesh","Siddharth Nagar","2023-06-04","2023","06","16.3719930483","NRSC VIC MODEL"
"Uttar Pradesh","Siddharth Nagar","2023-06-05","2023","06","16.1286685121","NRSC VIC MODEL"
"Uttar Pradesh","Siddharth Nagar","2023-06-06","2023","06","15.9066754707","NRSC VIC MODEL"
"Uttar Pradesh","Siddharth Nagar","2023-06-07","2023","06","15.6851625756","NRSC VIC MODEL"
"Uttar Pradesh","Siddharth Nagar","2023-06-08","2023","06","15.4770789405","NRSC VIC MODEL"
"Uttar Pradesh","Siddharth Nagar","2023-06-09","2023","06","15.284061673","NRSC VIC MODEL"
"Uttar Pradesh","Siddharth Nagar","2023-06-10","2023","06","15.0947075483","NRSC VIC MODEL"
"Uttar Pradesh","Siddharth Nagar","2023-06-11","2023","06","14.9124123575","NRSC VIC MODEL"
"Uttar Pradesh","Siddharth Nagar","2023-06-12","2023","06","14.7309201233","NRSC VIC MODEL"
"Uttar Pradesh","Siddharth Nagar","2023-06-13","2023","06","14.5647538508","NRSC VIC MODEL"
"Uttar Pradesh","Siddharth Nagar","2023-06-14","2023","06","14.3984608469","NRSC VIC MODEL"
"Uttar Pradesh","Siddharth Nagar","2023-06-15","2023","06","14.225967739","NRSC VIC MODEL"
"Uttar Pradesh","Siddharth Nagar","2023-06-16","2023","06","14.0637757614","NRSC VIC MODEL"
"Uttar Pradesh","Siddharth Nagar","2023-06-17","2023","06","13.9028237885","NRSC VIC MODEL"
"Uttar Pradesh","Siddharth Nagar","2023-06-18","2023","06","13.7472105616","NRSC VIC MODEL"
"Uttar Pradesh","Siddharth Nagar","2023-06-19","2023","06","13.7655302816","NRSC VIC MODEL"
"Uttar Pradesh","Siddharth Nagar","2023-06-20","2023","06","15.4910399211","NRSC VIC MODEL"
"Uttar Pradesh","Siddharth Nagar","2023-06-21","2023","06","19.8040568372","NRSC VIC MODEL"
"Uttar Pradesh","Sitapur","2023-06-01","2023","06","16.674659179","NRSC VIC MODEL"
"Uttar Pradesh","Sitapur","2023-06-02","2023","06","16.2393017834","NRSC VIC MODEL"
"Uttar Pradesh","Sitapur","2023-06-03","2023","06","15.8461745307","NRSC VIC MODEL"
"Uttar Pradesh","Sitapur","2023-06-04","2023","06","15.4827249024","NRSC VIC MODEL"
"Uttar Pradesh","Sitapur","2023-06-05","2023","06","15.1730276245","NRSC VIC MODEL"
"Uttar Pradesh","Sitapur","2023-06-06","2023","06","15.0783428096","NRSC VIC MODEL"
"Uttar Pradesh","Sitapur","2023-06-07","2023","06","14.7736841625","NRSC VIC MODEL"
"Uttar Pradesh","Sitapur","2023-06-08","2023","06","14.4936686831","NRSC VIC MODEL"
"Uttar Pradesh","Sitapur","2023-06-09","2023","06","14.2320343101","NRSC VIC MODEL"
"Uttar Pradesh","Sitapur","2023-06-10","2023","06","14.0002689999","NRSC VIC MODEL"
"Uttar Pradesh","Sitapur","2023-06-11","2023","06","13.7690646702","NRSC VIC MODEL"
"Uttar Pradesh","Sitapur","2023-06-12","2023","06","13.5486239505","NRSC VIC MODEL"
"Uttar Pradesh","Sitapur","2023-06-13","2023","06","13.3619358762","NRSC VIC MODEL"
"Uttar Pradesh","Sitapur","2023-06-14","2023","06","13.166551317","NRSC VIC MODEL"
"Uttar Pradesh","Sitapur","2023-06-15","2023","06","12.9755619342","NRSC VIC MODEL"
"Uttar Pradesh","Sitapur","2023-06-16","2023","06","12.7951519928","NRSC VIC MODEL"
"Uttar Pradesh","Sitapur","2023-06-17","2023","06","12.634829742","NRSC VIC MODEL"
"Uttar Pradesh","Sitapur","2023-06-18","2023","06","12.4823256833","NRSC VIC MODEL"
"Uttar Pradesh","Sitapur","2023-06-19","2023","06","12.3352620717","NRSC VIC MODEL"
"Uttar Pradesh","Sitapur","2023-06-20","2023","06","13.3110037401","NRSC VIC MODEL"
"Uttar Pradesh","Sitapur","2023-06-21","2023","06","20.1235785913","NRSC VIC MODEL"
"Uttar Pradesh","Sonbhadra","2023-06-01","2023","06","18.8362046601","NRSC VIC MODEL"
"Uttar Pradesh","Sonbhadra","2023-06-02","2023","06","18.6381248778","NRSC VIC MODEL"
"Uttar Pradesh","Sonbhadra","2023-06-03","2023","06","18.4533890353","NRSC VIC MODEL"
"Uttar Pradesh","Sonbhadra","2023-06-04","2023","06","18.2811277915","NRSC VIC MODEL"
"Uttar Pradesh","Sonbhadra","2023-06-05","2023","06","18.3088633268","NRSC VIC MODEL"
"Uttar Pradesh","Sonbhadra","2023-06-06","2023","06","18.1471491823","NRSC VIC MODEL"
"Uttar Pradesh","Sonbhadra","2023-06-07","2023","06","17.9907763904","NRSC VIC MODEL"
"Uttar Pradesh","Sonbhadra","2023-06-08","2023","06","17.8491495398","NRSC VIC MODEL"
"Uttar Pradesh","Sonbhadra","2023-06-09","2023","06","17.7557921683","NRSC VIC MODEL"
"Uttar Pradesh","Sonbhadra","2023-06-10","2023","06","17.627619539","NRSC VIC MODEL"
"Uttar Pradesh","Sonbhadra","2023-06-11","2023","06","17.5092560322","NRSC VIC MODEL"
"Uttar Pradesh","Sonbhadra","2023-06-12","2023","06","17.4528027911","NRSC VIC MODEL"
"Uttar Pradesh","Sonbhadra","2023-06-13","2023","06","17.3476510703","NRSC VIC MODEL"
"Uttar Pradesh","Sonbhadra","2023-06-14","2023","06","17.243216072","NRSC VIC MODEL"
"Uttar Pradesh","Sonbhadra","2023-06-15","2023","06","17.1379292624","NRSC VIC MODEL"
"Uttar Pradesh","Sonbhadra","2023-06-16","2023","06","17.0385418317","NRSC VIC MODEL"
"Uttar Pradesh","Sonbhadra","2023-06-17","2023","06","16.9439319814","NRSC VIC MODEL"
"Uttar Pradesh","Sonbhadra","2023-06-18","2023","06","16.8621670885","NRSC VIC MODEL"
"Uttar Pradesh","Sonbhadra","2023-06-19","2023","06","16.7787634129","NRSC VIC MODEL"
"Uttar Pradesh","Sonbhadra","2023-06-20","2023","06","19.8396841256","NRSC VIC MODEL"
"Uttar Pradesh","Sonbhadra","2023-06-21","2023","06","19.2332519349","NRSC VIC MODEL"
"Uttar Pradesh","Sultanpur","2023-06-01","2023","06","18.9180067073","NRSC VIC MODEL"
"Uttar Pradesh","Sultanpur","2023-06-02","2023","06","18.441591155","NRSC VIC MODEL"
"Uttar Pradesh","Sultanpur","2023-06-03","2023","06","18.0412069889","NRSC VIC MODEL"
"Uttar Pradesh","Sultanpur","2023-06-04","2023","06","17.6727431933","NRSC VIC MODEL"
"Uttar Pradesh","Sultanpur","2023-06-05","2023","06","17.3308205739","NRSC VIC MODEL"
"Uttar Pradesh","Sultanpur","2023-06-06","2023","06","17.0185319705","NRSC VIC MODEL"
"Uttar Pradesh","Sultanpur","2023-06-07","2023","06","16.7229602288","NRSC VIC MODEL"
"Uttar Pradesh","Sultanpur","2023-06-08","2023","06","16.4472311698","NRSC VIC MODEL"
"Uttar Pradesh","Sultanpur","2023-06-09","2023","06","16.1963592902","NRSC VIC MODEL"
"Uttar Pradesh","Sultanpur","2023-06-10","2023","06","15.9599007839","NRSC VIC MODEL"
"Uttar Pradesh","Sultanpur","2023-06-11","2023","06","15.7276710841","NRSC VIC MODEL"
"Uttar Pradesh","Sultanpur","2023-06-12","2023","06","15.5090136444","NRSC VIC MODEL"
"Uttar Pradesh","Sultanpur","2023-06-13","2023","06","15.2981172222","NRSC VIC MODEL"
"Uttar Pradesh","Sultanpur","2023-06-14","2023","06","15.1128559602","NRSC VIC MODEL"
"Uttar Pradesh","Sultanpur","2023-06-15","2023","06","14.9215971786","NRSC VIC MODEL"
"Uttar Pradesh","Sultanpur","2023-06-16","2023","06","14.7385978309","NRSC VIC MODEL"
"Uttar Pradesh","Sultanpur","2023-06-17","2023","06","14.5661174256","NRSC VIC MODEL"
"Uttar Pradesh","Sultanpur","2023-06-18","2023","06","14.3998693408","NRSC VIC MODEL"
"Uttar Pradesh","Sultanpur","2023-06-19","2023","06","14.2370569403","NRSC VIC MODEL"
"Uttar Pradesh","Sultanpur","2023-06-20","2023","06","14.0936519194","NRSC VIC MODEL"
"Uttar Pradesh","Sultanpur","2023-06-21","2023","06","14.890031108","NRSC VIC MODEL"
"Uttar Pradesh","Unnao","2023-06-01","2023","06","16.0292918203","NRSC VIC MODEL"
"Uttar Pradesh","Unnao","2023-06-02","2023","06","15.6004421567","NRSC VIC MODEL"
"Uttar Pradesh","Unnao","2023-06-03","2023","06","15.2085169938","NRSC VIC MODEL"
"Uttar Pradesh","Unnao","2023-06-04","2023","06","14.8439197028","NRSC VIC MODEL"
"Uttar Pradesh","Unnao","2023-06-05","2023","06","14.5696693163","NRSC VIC MODEL"
"Uttar Pradesh","Unnao","2023-06-06","2023","06","14.2757834332","NRSC VIC MODEL"
"Uttar Pradesh","Unnao","2023-06-07","2023","06","14.0084790499","NRSC VIC MODEL"
"Uttar Pradesh","Unnao","2023-06-08","2023","06","13.7475931363","NRSC VIC MODEL"
"Uttar Pradesh","Unnao","2023-06-09","2023","06","13.4997974496","NRSC VIC MODEL"
"Uttar Pradesh","Unnao","2023-06-10","2023","06","13.2891348419","NRSC VIC MODEL"
"Uttar Pradesh","Unnao","2023-06-11","2023","06","13.0750069516","NRSC VIC MODEL"
"Uttar Pradesh","Unnao","2023-06-12","2023","06","12.8839491693","NRSC VIC MODEL"
"Uttar Pradesh","Unnao","2023-06-13","2023","06","12.7061451336","NRSC VIC MODEL"
"Uttar Pradesh","Unnao","2023-06-14","2023","06","12.5309621251","NRSC VIC MODEL"
"Uttar Pradesh","Unnao","2023-06-15","2023","06","12.3507462833","NRSC VIC MODEL"
"Uttar Pradesh","Unnao","2023-06-16","2023","06","12.1838348947","NRSC VIC MODEL"
"Uttar Pradesh","Unnao","2023-06-17","2023","06","12.0213979777","NRSC VIC MODEL"
"Uttar Pradesh","Unnao","2023-06-18","2023","06","11.8807656026","NRSC VIC MODEL"
"Uttar Pradesh","Unnao","2023-06-19","2023","06","11.720921711","NRSC VIC MODEL"
"Uttar Pradesh","Unnao","2023-06-20","2023","06","11.7187772344","NRSC VIC MODEL"
"Uttar Pradesh","Unnao","2023-06-21","2023","06","14.8085883495","NRSC VIC MODEL"
"Uttar Pradesh","Varanasi","2023-06-01","2023","06","13.3635611058","NRSC VIC MODEL"
"Uttar Pradesh","Varanasi","2023-06-02","2023","06","13.086908935","NRSC VIC MODEL"
"Uttar Pradesh","Varanasi","2023-06-03","2023","06","12.8407070781","NRSC VIC MODEL"
"Uttar Pradesh","Varanasi","2023-06-04","2023","06","12.5995994648","NRSC VIC MODEL"
"Uttar Pradesh","Varanasi","2023-06-05","2023","06","12.4130321645","NRSC VIC MODEL"
"Uttar Pradesh","Varanasi","2023-06-06","2023","06","12.2380129709","NRSC VIC MODEL"
"Uttar Pradesh","Varanasi","2023-06-07","2023","06","12.033767851","NRSC VIC MODEL"
"Uttar Pradesh","Varanasi","2023-06-08","2023","06","11.8537302286","NRSC VIC MODEL"
"Uttar Pradesh","Varanasi","2023-06-09","2023","06","11.6845082871","NRSC VIC MODEL"
"Uttar Pradesh","Varanasi","2023-06-10","2023","06","11.5203387798","NRSC VIC MODEL"
"Uttar Pradesh","Varanasi","2023-06-11","2023","06","11.3768012124","NRSC VIC MODEL"
"Uttar Pradesh","Varanasi","2023-06-12","2023","06","11.2502590896","NRSC VIC MODEL"
"Uttar Pradesh","Varanasi","2023-06-13","2023","06","11.140549724","NRSC VIC MODEL"
"Uttar Pradesh","Varanasi","2023-06-14","2023","06","11.1033641082","NRSC VIC MODEL"
"Uttar Pradesh","Varanasi","2023-06-15","2023","06","10.9619217538","NRSC VIC MODEL"
"Uttar Pradesh","Varanasi","2023-06-16","2023","06","10.8445596893","NRSC VIC MODEL"
"Uttar Pradesh","Varanasi","2023-06-17","2023","06","10.7496265936","NRSC VIC MODEL"
"Uttar Pradesh","Varanasi","2023-06-18","2023","06","10.6686537085","NRSC VIC MODEL"
"Uttar Pradesh","Varanasi","2023-06-19","2023","06","10.5907512677","NRSC VIC MODEL"
"Uttar Pradesh","Varanasi","2023-06-20","2023","06","10.6069790081","NRSC VIC MODEL"
"Uttar Pradesh","Varanasi","2023-06-21","2023","06","10.9401396294","NRSC VIC MODEL"
"Uttarakhand","Almora","2023-06-01","2023","06","17.5768987812","NRSC VIC MODEL"
"Uttarakhand","Almora","2023-06-02","2023","06","17.2725150008","NRSC VIC MODEL"
"Uttarakhand","Almora","2023-06-03","2023","06","16.9192850632","NRSC VIC MODEL"
"Uttarakhand","Almora","2023-06-04","2023","06","16.3727097707","NRSC VIC MODEL"
"Uttarakhand","Almora","2023-06-05","2023","06","15.8386992492","NRSC VIC MODEL"
"Uttarakhand","Almora","2023-06-06","2023","06","16.628298263","NRSC VIC MODEL"
"Uttarakhand","Almora","2023-06-07","2023","06","16.3583377692","NRSC VIC MODEL"
"Uttarakhand","Almora","2023-06-08","2023","06","15.8047263051","NRSC VIC MODEL"
"Uttarakhand","Almora","2023-06-09","2023","06","15.4083373932","NRSC VIC MODEL"
"Uttarakhand","Almora","2023-06-10","2023","06","14.9979380999","NRSC VIC MODEL"
"Uttarakhand","Almora","2023-06-11","2023","06","14.6101588704","NRSC VIC MODEL"
"Uttarakhand","Almora","2023-06-12","2023","06","14.6606807515","NRSC VIC MODEL"
"Uttarakhand","Almora","2023-06-13","2023","06","15.4821718721","NRSC VIC MODEL"
"Uttarakhand","Almora","2023-06-14","2023","06","15.3787503927","NRSC VIC MODEL"
"Uttarakhand","Almora","2023-06-15","2023","06","14.9545787672","NRSC VIC MODEL"
"Uttarakhand","Almora","2023-06-16","2023","06","14.5561828064","NRSC VIC MODEL"
"Uttarakhand","Almora","2023-06-17","2023","06","14.1911605892","NRSC VIC MODEL"
"Uttarakhand","Almora","2023-06-18","2023","06","15.2781910516","NRSC VIC MODEL"
"Uttarakhand","Almora","2023-06-19","2023","06","15.5160288787","NRSC VIC MODEL"
"Uttarakhand","Almora","2023-06-20","2023","06","16.0234953974","NRSC VIC MODEL"
"Uttarakhand","Almora","2023-06-21","2023","06","15.6253827551","NRSC VIC MODEL"
"Uttarakhand","Bageshwar","2023-06-01","2023","06","19.328577363","NRSC VIC MODEL"
"Uttarakhand","Bageshwar","2023-06-02","2023","06","18.5190061026","NRSC VIC MODEL"
"Uttarakhand","Bageshwar","2023-06-03","2023","06","17.7689255805","NRSC VIC MODEL"
"Uttarakhand","Bageshwar","2023-06-04","2023","06","17.1154361916","NRSC VIC MODEL"
"Uttarakhand","Bageshwar","2023-06-05","2023","06","16.9468551825","NRSC VIC MODEL"
"Uttarakhand","Bageshwar","2023-06-06","2023","06","16.7745056118","NRSC VIC MODEL"
"Uttarakhand","Bageshwar","2023-06-07","2023","06","16.856163472","NRSC VIC MODEL"
"Uttarakhand","Bageshwar","2023-06-08","2023","06","17.0468062639","NRSC VIC MODEL"
"Uttarakhand","Bageshwar","2023-06-09","2023","06","17.1178433842","NRSC VIC MODEL"
"Uttarakhand","Bageshwar","2023-06-10","2023","06","16.8755535668","NRSC VIC MODEL"
"Uttarakhand","Bageshwar","2023-06-11","2023","06","16.2738535721","NRSC VIC MODEL"
"Uttarakhand","Bageshwar","2023-06-12","2023","06","15.7451732725","NRSC VIC MODEL"
"Uttarakhand","Bageshwar","2023-06-13","2023","06","17.3354117319","NRSC VIC MODEL"
"Uttarakhand","Bageshwar","2023-06-14","2023","06","16.9109201834","NRSC VIC MODEL"
"Uttarakhand","Bageshwar","2023-06-15","2023","06","16.3921874958","NRSC VIC MODEL"
"Uttarakhand","Bageshwar","2023-06-16","2023","06","16.0779224151","NRSC VIC MODEL"
"Uttarakhand","Bageshwar","2023-06-17","2023","06","15.6413355202","NRSC VIC MODEL"
"Uttarakhand","Bageshwar","2023-06-18","2023","06","16.8525965796","NRSC VIC MODEL"
"Uttarakhand","Bageshwar","2023-06-19","2023","06","16.8229323776","NRSC VIC MODEL"
"Uttarakhand","Bageshwar","2023-06-20","2023","06","17.1931504696","NRSC VIC MODEL"
"Uttarakhand","Bageshwar","2023-06-21","2023","06","16.5998255883","NRSC VIC MODEL"
"Uttarakhand","Chamoli","2023-06-01","2023","06","18.484570234","NRSC VIC MODEL"
"Uttarakhand","Chamoli","2023-06-02","2023","06","17.8247803584","NRSC VIC MODEL"
"Uttarakhand","Chamoli","2023-06-03","2023","06","16.7675796865","NRSC VIC MODEL"
"Uttarakhand","Chamoli","2023-06-04","2023","06","16.0483697246","NRSC VIC MODEL"
"Uttarakhand","Chamoli","2023-06-05","2023","06","16.2855341523","NRSC VIC MODEL"
"Uttarakhand","Chamoli","2023-06-06","2023","06","16.0876328984","NRSC VIC MODEL"
"Uttarakhand","Chamoli","2023-06-07","2023","06","16.6657776417","NRSC VIC MODEL"
"Uttarakhand","Chamoli","2023-06-08","2023","06","16.6539459851","NRSC VIC MODEL"
"Uttarakhand","Chamoli","2023-06-09","2023","06","16.9910176871","NRSC VIC MODEL"
"Uttarakhand","Chamoli","2023-06-10","2023","06","17.2666438462","NRSC VIC MODEL"
"Uttarakhand","Chamoli","2023-06-11","2023","06","16.4126780742","NRSC VIC MODEL"
"Uttarakhand","Chamoli","2023-06-12","2023","06","15.8200534633","NRSC VIC MODEL"
"Uttarakhand","Chamoli","2023-06-13","2023","06","16.4867113867","NRSC VIC MODEL"
"Uttarakhand","Chamoli","2023-06-14","2023","06","17.3536144934","NRSC VIC MODEL"
"Uttarakhand","Chamoli","2023-06-15","2023","06","16.8416631523","NRSC VIC MODEL"
"Uttarakhand","Chamoli","2023-06-16","2023","06","16.5695617778","NRSC VIC MODEL"
"Uttarakhand","Chamoli","2023-06-17","2023","06","15.7813474721","NRSC VIC MODEL"
"Uttarakhand","Chamoli","2023-06-18","2023","06","19.0834145521","NRSC VIC MODEL"
"Uttarakhand","Chamoli","2023-06-19","2023","06","18.0127666491","NRSC VIC MODEL"
"Uttarakhand","Chamoli","2023-06-20","2023","06","17.8709035313","NRSC VIC MODEL"
"Uttarakhand","Chamoli","2023-06-21","2023","06","16.8612198032","NRSC VIC MODEL"
"Uttarakhand","Champawat","2023-06-01","2023","06","16.6021148228","NRSC VIC MODEL"
"Uttarakhand","Champawat","2023-06-02","2023","06","16.1140473869","NRSC VIC MODEL"
"Uttarakhand","Champawat","2023-06-03","2023","06","18.9442785071","NRSC VIC MODEL"
"Uttarakhand","Champawat","2023-06-04","2023","06","17.1573439676","NRSC VIC MODEL"
"Uttarakhand","Champawat","2023-06-05","2023","06","16.4446870666","NRSC VIC MODEL"
"Uttarakhand","Champawat","2023-06-06","2023","06","17.3167718939","NRSC VIC MODEL"
"Uttarakhand","Champawat","2023-06-07","2023","06","16.6954760263","NRSC VIC MODEL"
"Uttarakhand","Champawat","2023-06-08","2023","06","16.1191914974","NRSC VIC MODEL"
"Uttarakhand","Champawat","2023-06-09","2023","06","15.6035641884","NRSC VIC MODEL"
